date,Date,Open,High,Low,Close,Volume,Daily_Return,MA5,MA20,Volatility,P_E_Ratio,combined_sentiment,Sentiment_Lag1,Sentiment_Trend
2024-12-10,2024-12-10,462.8183214999119,462.8183214999119,445.6237843928273,454.9671415301123,98888,0.0,454.9671415301123,454.9671415301123,0.0,45.49671415301123,0.6081000000000001,0.0,0.0
2024-12-11,2024-12-11,452.07502746290857,453.7003033958581,450.007970649689,451.2881826245956,115735,-0.008086207925134814,453.127662077354,453.127662077354,0.0,45.12881826245956,0.34395,0.6081000000000001,0.0
2024-12-12,2024-12-12,467.94738970693095,470.0295934441485,461.0233607861206,461.7985866036497,127295,0.023289783299726308,456.0179702527859,456.0179702527859,0.022186176161548908,46.17985866036497,0.4477,0.34395,0.0
2024-12-13,2024-12-13,481.08500060588926,483.5416025728098,465.1928551338972,473.1631746074194,97955,0.0246094040420346,460.3042713414443,460.3042713414443,0.018507643763923616,47.31631746074194,0.41274999999999995,0.4477,0.0
2024-12-14,2024-12-14,454.50353181186006,467.9228812049618,450.0339354882712,458.1434623124228,117841,-0.031743197909385845,459.87210953564,459.87210953564,0.027109492815750112,45.81434623124228,-0.023399999999999976,0.41274999999999995,0.0
2024-12-15,2024-12-15,452.8189662099997,463.9819673613546,451.0564791969731,460.6179277194462,145510,0.00540107108488197,461.00226677350673,459.99641256627433,0.023526224413021955,46.061792771944624,0.15940000000000001,-0.023399999999999976,-0.7378720605163624
2024-12-16,2024-12-16,475.6886246940382,491.8126097634124,470.2385514373594,481.12992144319935,114911,0.04453147063838703,466.97061453722745,463.0154852629779,0.027101904022782848,48.11299214431994,-0.012749999999999997,0.15940000000000001,-1.0370693414740515
2024-12-17,2024-12-17,473.8199579324036,478.83653847233046,460.6400209679404,475.2778021598784,139031,-0.012163282769375283,469.6664576484733,464.54827487509044,0.02608016197605914,47.52778021598784,-0.13795,-0.012749999999999997,-1.308130444494081
2024-12-18,2024-12-18,471.4059317040571,471.4059317040571,457.3011311610893,465.0456363856072,87357,-0.021528810577248758,468.04295000411076,464.6035372651479,0.02610648336177287,46.504563638560725,0.6025,-0.13795,0.4597213809812238
2024-12-19,2024-12-19,484.3741660238733,488.3569254355168,472.3152072646277,477.1595543587464,112479,0.026048879992273566,471.8461684133755,465.85913897450774,0.025596568756174262,47.71595543587464,0.11659999999999998,0.6025,-5.982905982905987
2024-12-20,2024-12-20,459.07585841236494,478.6813092874494,457.0090228802106,468.9368158017412,141476,-0.017232681357613577,473.50994602983457,466.1389277769835,0.025189252896249816,46.893681580174125,0.6291,0.11659999999999998,2.9466750313676284
2024-12-21,2024-12-21,470.797526054156,483.32093116001744,466.52009623367366,470.5825800026048,124811,0.0035095649251803973,471.40047774171563,466.50923212911863,0.02389669727440125,47.05825800026048,0.0376,0.6291,-3.949019607843138
2024-12-22,2024-12-22,477.49851213842993,489.0144854599595,472.5657207648698,479.15029207545433,116208,0.018206606952603455,472.1749757248308,467.4816213557598,0.023185765998649,47.91502920754544,0.4033,0.0376,-3.9235230155853573
2024-12-23,2024-12-23,453.3445624150007,467.4270352556182,453.3445624150007,458.90240620558615,100150,-0.04225790154935283,470.9463296888266,466.8688202736045,0.02571894136772971,45.890240620558615,0.15379999999999996,0.4033,-0.7447302904564317
2024-12-24,2024-12-24,454.2953258685035,463.3031400392512,454.2953258685035,461.8980185218298,123286,0.00652777644164626,467.8940225214433,466.53743349015286,0.02475459547580931,46.18980185218298,-0.2401,0.15379999999999996,-3.05917667238422
2024-12-25,2024-12-25,471.19168741830566,479.95512103612464,459.9996577700642,474.4393839902331,148450,0.027151806168249637,468.9945361591416,467.0313053964079,0.024765889848955273,47.44393839902332,0.043450000000000044,-0.2401,-0.9309330790017486
2024-12-26,2024-12-26,479.50787178966885,479.50787178966885,458.1099759037354,470.64967771141846,101352,-0.007987756511573019,469.0079557009044,467.24415082670265,0.024085705900480224,47.06496777114185,0.22735,0.043450000000000044,5.04654255319149
2024-12-27,2024-12-27,480.9005023327206,488.0962883429917,473.9968306009,484.4364436923055,135069,0.029293053057906082,470.06518602427457,468.19927820812507,0.024216345382668383,48.443644369230555,0.5433,0.22735,0.34713612695264073
2024-12-28,2024-12-28,472.9073557578933,487.1267016443126,466.3972491568119,472.5315433230259,94397,-0.024574741484232887,472.79101344776257,468.42729216154083,0.024438024886754915,47.25315433230259,0.6234999999999999,0.5433,3.0539661898569577
