date,Date,Open,High,Low,Close,Volume,Daily_Return,MA5,MA20,Volatility,P_E_Ratio,combined_sentiment,Sentiment_Lag1,Sentiment_Trend
2024-12-10,2024-12-10,321.2051472098037,337.4224994583996,318.4472998640496,326.40099657781315,100279,0.0,326.40099657781315,326.40099657781315,0.0,32.64009965778131,0.6081000000000001,0.0,0.0
2024-12-11,2024-12-11,343.32700905973326,358.4165408940256,338.5744065301943,346.1708964718496,122669,0.060569361311135994,336.2859465248314,336.2859465248314,0.0,34.61708964718496,0.34395,0.6081000000000001,0.0
2024-12-12,2024-12-12,370.1741474097337,386.2071834572391,362.2699966934237,376.2499847499746,100886,0.08689086397698098,349.60729259987914,349.60729259987914,0.01861211302603878,37.62499847499746,0.4477,0.34395,0.0
2024-12-13,2024-12-13,371.5512742196803,381.1146855568418,360.8913070212701,373.54077329165335,120162,-0.007200562307322245,355.59066277282267,355.59066277282267,0.04854341793702866,37.354077329165335,0.41274999999999995,0.4477,0.0
2024-12-14,2024-12-14,395.1111513342366,405.8903539012327,386.7089195788572,400.9904068087822,110220,0.07348497267176968,364.67061158001457,364.67061158001457,0.041828486150212826,40.099040680878225,-0.023399999999999976,0.41274999999999995,0.0
2024-12-15,2024-12-15,397.0925178132147,416.7106155307658,397.0925178132147,406.5225259031077,134154,0.013796138262638147,380.6949174450735,371.64593063386343,0.04032967812478014,40.65225259031077,0.15940000000000001,-0.023399999999999976,-0.7378720605163624
2024-12-16,2024-12-16,399.3431024546807,410.180436847048,391.37855105466815,396.0450135086592,110995,-0.025773510019333368,390.66974085243544,375.1315139016914,0.04634686943349062,39.604501350865924,-0.012749999999999997,0.15940000000000001,-1.0370693414740515
2024-12-17,2024-12-17,383.8050933907041,384.1100342452254,374.0887267186277,383.0526823376685,145163,-0.032805188117099315,392.0302803699742,376.1216599561885,0.04919863621246438,38.30526823376685,-0.13795,-0.012749999999999997,-1.308130444494081
2024-12-18,2024-12-18,401.0792889602183,401.0792889602183,386.8080588913053,399.1587359422553,92922,0.04204657569892434,397.1538729000946,378.6813350657515,0.045987078695612645,39.91587359422553,0.6025,-0.13795,0.4597213809812238
2024-12-19,2024-12-19,389.0631650228831,410.1884146481571,389.0631650228831,397.8616768023501,101240,-0.0032494820308601735,396.5281268988082,380.5993692394114,0.04413591865594133,39.78616768023501,0.11659999999999998,0.6025,-5.982905982905987
2024-12-20,2024-12-20,373.27081265630784,381.8542571952675,367.1793194230439,370.21899352497394,146165,-0.06947812490899563,389.26742042318136,379.65569871991704,0.050875518528606216,37.02189935249739,0.6291,0.11659999999999998,2.9466750313676284
2024-12-21,2024-12-21,330.0940790030504,339.7825048220123,320.7434061730757,334.1878494781532,144926,-0.09732386689228611,376.8959876170802,375.86671128310337,0.05875922577550744,33.418784947815325,0.0376,0.6291,-3.949019607843138
2024-12-22,2024-12-22,325.6445848373861,332.2022927828003,325.6445848373861,331.02101097738534,121843,-0.009476222746317764,366.48965334502356,372.4170420288174,0.05615415188956241,33.10210109773853,0.4033,0.0376,-3.9235230155853573
2024-12-23,2024-12-23,295.47891366153874,317.90433453058984,295.47891366153874,304.84101039994897,132726,-0.07908863700263713,347.62610823656235,367.5901826267554,0.05834483058594803,30.484101039994897,0.15379999999999996,0.4033,-0.7447302904564317
2024-12-24,2024-12-24,312.51617241897253,327.8733435985216,312.51617241897253,320.1111107621882,102166,0.050092014661035966,332.07599502853,364.4249111691176,0.05786758468686564,32.011111076218825,-0.2401,0.15379999999999996,-3.05917667238422
2024-12-25,2024-12-25,294.4282638743271,297.31031571243665,289.3623323596565,290.0,130043,-0.09406455992887386,316.0321963235352,359.7733542210477,0.060840540249296825,29.0,0.043450000000000044,-0.2401,-0.9309330790017486
2024-12-26,2024-12-26,282.72614849829563,304.63158976514103,277.8636320954837,290.0,134797,0.0,307.1946264279045,355.6690392668684,0.05879736065774684,29.0,0.22735,0.043450000000000044,5.04654255319149
2024-12-27,2024-12-27,290.5239917826064,300.4193037894649,276.09687907280124,290.0,102488,0.0,298.9904242324275,352.020759307598,0.056947222625321293,29.0,0.5433,0.22735,0.34713612695264073
2024-12-28,2024-12-28,299.02592133551383,299.02592133551383,295.9281383907667,297.695773379107,144728,0.026537149583127473,297.56137682825903,349.16154952188793,0.05575699101400812,29.7695773379107,0.6234999999999999,0.5433,3.0539661898569577
2024-12-29,2024-12-29,303.0112857576673,303.0112857576673,285.34173925832425,295.41013103287503,96442,-0.007677778963026349,292.6211808823964,346.4739785974373,0.05419407703418701,29.541013103287504,-0.18975,0.6234999999999999,-0.20970428987921702
2024-12-30,2024-12-30,314.9972028361841,322.6980913715072,304.91771556130226,314.5287377203955,97939,0.064718859237068,297.5269284264755,345.8803656545664,0.0549303988665522,31.452873772039553,0.5847,-0.18975,12.456846950517825
2024-12-31,2024-12-31,326.7406938014406,338.71772979133965,315.8965580975955,328.4472698502629,116065,0.044252020437764994,305.21638239652805,344.99418432348705,0.054091953649876776,32.84472698502629,-0.22135000000000002,0.5847,-1.9736089729491972
2025-01-01,2025-01-01,329.3939426610466,339.89374501023855,322.3183385754088,332.3265675948774,111330,0.011811021435444102,313.6816959155036,342.7980134657322,0.05011454730532883,33.232656759487746,0.1866,-0.22135000000000002,-0.6565433462175594
2025-01-02,2025-01-02,352.05360097963893,361.5309802320946,341.79867123959093,354.2904796224834,112113,0.0660913516080397,325.0006371641789,341.8354987822737,0.052562763600690926,35.42904796224834,0.037849999999999995,0.1866,-0.9392943063352046
2025-01-03,2025-01-03,393.2862126266037,393.2862126266037,379.1363414616807,384.5065602071727,80957,0.08528617708521624,342.8199229990384,341.01130645219325,0.05350434085731068,38.450656020717275,0.0,0.037849999999999995,-1.0
