date,Date,Open,High,Low,Close,Volume,Daily_Return,MA5,MA20,Volatility,P_E_Ratio,combined_sentiment,Sentiment_Lag1,Sentiment_Trend
2024-12-10,2024-12-10,510.1434290013148,517.0637972904146,490.8322665383675,502.30299241782296,81469,0.0,502.30299241782296,502.30299241782296,0.0,50.2302992417823,0.6081000000000001,0.0,0.0
2024-12-11,2024-12-11,502.6056673097645,510.1546689461453,494.5350575144767,505.7503011351532,137568,0.006863006530653415,504.02664677648806,504.02664677648806,0.0,50.575030113515325,0.34395,0.6081000000000001,0.0
2024-12-12,2024-12-12,502.4180955962159,502.4180955962159,493.06287427978015,497.9584086551832,102442,-0.015406599783492347,502.00390073605314,502.00390073605314,0.015746989639087224,49.79584086551832,0.4477,0.34395,0.0
2024-12-13,2024-12-13,479.047800118436,492.9590933766685,470.8893132468978,481.70289370277374,92933,-0.032644322637928935,496.92864897773325,496.92864897773325,0.019807000078373486,48.170289370277374,0.41274999999999995,0.4477,0.0
2024-12-14,2024-12-14,517.5604311372617,517.5604311372617,506.878249703292,508.4955345855471,129630,0.05562067663082226,499.2420260992961,499.2420260992961,0.038260943964846104,50.84955345855471,-0.023399999999999976,0.41274999999999995,0.0
2024-12-15,2024-12-15,484.6291102467308,498.1469900246358,478.23353719827526,490.9374237155682,93972,-0.03452952813890442,496.96891235884505,497.85792570200806,0.03726690202581538,49.09374237155682,0.15940000000000001,-0.023399999999999976,-0.7378720605163624
2024-12-16,2024-12-16,514.6342932731253,535.0141479317464,510.0654006692544,522.2667783022663,84004,0.06381537253686576,500.27220779226775,501.3449046449021,0.04333569658191791,52.226677830226635,-0.012749999999999997,0.15940000000000001,-1.0370693414740515
2024-12-17,2024-12-17,519.5297006032853,523.1246599432808,508.461924120762,516.6756486279662,91721,-0.010705505129916859,504.0156557868243,503.2612476427851,0.04014012664620441,51.667564862796624,-0.13795,-0.012749999999999997,-1.308130444494081
2024-12-18,2024-12-18,531.4021613241713,531.4021613241713,514.3667856263837,527.5195789287047,102473,0.02098788733228396,513.1789928320105,505.9566177856651,0.03760518895795564,52.75195789287048,0.6025,-0.13795,0.4597213809812238
2024-12-19,2024-12-19,535.4674519700503,541.5327055192184,522.7401824642766,526.7093364909967,89395,-0.0015359476123207871,516.8217532131005,508.0318896561982,0.03528470251799398,52.67093364909968,0.11659999999999998,0.6025,-5.982905982905987
2024-12-20,2024-12-20,526.4660306769174,545.8325138699089,526.4660306769174,531.8267053310649,121566,0.009715735958205407,524.9996095361998,510.1950547175498,0.03328942901774048,53.18267053310649,0.6291,0.11659999999999998,2.9466750313676284
2024-12-21,2024-12-21,510.37441995983454,525.1349647680125,506.2410456734548,520.1056818202673,111063,-0.022039178163310247,524.5673902397999,511.0209403094429,0.03271018014505185,52.01056818202673,0.0376,0.6291,-3.949019607843138
2024-12-22,2024-12-22,514.302590904704,514.302590904704,500.9834803101707,509.0100664872541,107016,-0.021333386119106956,523.0342738116576,510.86625770773605,0.032010906259135274,50.901006648725414,0.4033,0.0376,-3.9235230155853573
2024-12-23,2024-12-23,526.0947007331511,529.0703428579847,514.5109079833417,523.6148978306751,108655,0.02869261789695221,522.2533375920516,511.7768748593745,0.03155796380208578,52.36148978306751,0.15379999999999996,0.4033,-0.7447302904564317
2024-12-24,2024-12-24,538.404780472454,549.1282746802403,538.404780472454,542.106702116827,110607,0.03531565729463204,525.3328107172176,513.7988633432047,0.0314785915838823,54.210670211682704,-0.2401,0.15379999999999996,-3.05917667238422
2024-12-25,2024-12-25,523.1413811360734,528.7748865826492,513.9025926366126,525.8785621950631,116513,-0.029935324279142916,524.1431820900173,514.5538445214459,0.03171448088878175,52.58785621950631,0.043450000000000044,-0.2401,-0.9309330790017486
2024-12-26,2024-12-26,533.5278602611621,538.8159692599245,533.5278602611621,535.2210523963888,131013,0.01776548974031078,527.1662562052416,515.7695626317367,0.030845228998747688,53.52210523963888,0.22735,0.043450000000000044,5.04654255319149
2024-12-27,2024-12-27,538.1599050619645,539.3542647133631,527.6552828763017,538.6114908628992,100709,0.006334650797703345,533.0865410803706,517.038558644579,0.029869391804811362,53.86114908628993,0.5433,0.22735,0.34713612695264073
2024-12-28,2024-12-28,542.2523833750188,543.0991784943798,529.49824944326,535.8127530489711,113904,-0.005196208884151954,535.5261121240299,518.026674139547,0.029068075969966196,53.58127530489711,0.6234999999999999,0.5433,3.0539661898569577
2024-12-29,2024-12-29,528.6986318155411,546.1172164832542,528.6986318155411,534.9521200672167,117894,-0.0016062196669583972,534.0951957141078,518.8729464359305,0.028278231230335602,53.49521200672167,-0.18975,0.6234999999999999,-0.20970428987921702
2024-12-30,2024-12-30,520.4502741467475,539.1392054603677,520.4502741467475,529.4077490795075,115726,-0.010364237806950838,534.8010330909967,520.2281842690147,0.027702928628840932,52.940774907950754,0.5847,-0.18975,12.456846950517825
2024-12-31,2024-12-31,524.5009239600508,532.8829963512098,508.35780533369547,518.9394683313677,95759,-0.019773569174877492,531.5447162779925,520.8876426288255,0.02814374415672026,51.89394683313677,-0.22135000000000002,0.5847,-1.9736089729491972
2025-01-01,2025-01-01,512.766939442193,525.9226826932943,512.766939442193,522.6157301796326,136634,0.007084182400089567,528.3455641413391,522.1205087050479,0.02787400871345298,52.26157301796326,0.1866,-0.22135000000000002,-0.6565433462175594
2025-01-02,2025-01-02,528.520741710852,528.5908750367819,516.2382277885863,527.1738811114006,138873,0.0087218020211548,526.6177897538252,524.3940580754793,0.026613042568325612,52.71738811114007,0.037849999999999995,0.1866,-0.9392943063352046
2025-01-03,2025-01-03,522.4345504834092,526.5265784961745,517.1542599272476,518.2307460175923,123562,-0.016964298525098065,523.2735149439002,524.8808186470816,0.02416157623417594,51.82307460175923,0.0,0.037849999999999995,-1.0
2025-01-04,2025-01-04,514.9402159848518,532.308389490812,514.9402159848518,524.2576857578791,115521,0.011629838226700384,522.2435022795745,526.546831749197,0.022728864570661325,52.42576857578791,0.7247,0.0,0.23943902856165558
2025-01-05,2025-01-05,517.565776864377,524.577787854306,513.0461991450934,523.4131489218959,114735,-0.0016109193225510854,523.1382383976801,526.6041502801786,0.017760924831370387,52.34131489218959,0.24835000000000002,0.7247,-2.121978766659137
2025-01-06,2025-01-06,526.4615831751139,536.9367847766493,516.1965388551414,529.5975657693735,109764,0.011815554997454791,524.5346055156283,527.250246137249,0.017743086633621962,52.95975657693736,0.23695,0.24835000000000002,0.269828510182208
2025-01-07,2025-01-07,533.939048517033,533.939048517033,525.7347761851587,529.923101986306,89714,0.0006146860143882993,525.0844496906095,527.370422290129,0.01713276420380379,52.992310198630605,0.5791,0.23695,14.2998678996037
2025-01-08,2025-01-08,535.008170518303,557.2619754930068,533.024375772993,544.0383601365442,90030,0.02663642724261317,530.2459725143997,528.2368734724063,0.018099002012304726,54.40383601365442,-0.4487,0.5791,0.0
2025-01-09,2025-01-09,538.4142317493219,556.0322769404668,538.4142317493219,546.5871221688146,135731,0.004684893968930348,534.7118597965869,528.9748943142938,0.01801761125338953,54.65871221688147,0.36800000000000005,-0.4487,-0.4922036704843383
2025-01-10,2025-01-10,525.8364030391917,539.5119679710458,515.4859257606854,526.8527476456446,135646,-0.03610471912485891,535.3997795413367,529.3122476055627,0.019220119048699306,52.68527476456447,-0.3373,0.36800000000000005,-2.358163881618683
2025-01-11,2025-01-11,523.8747176679584,529.5836699963896,508.15050793075807,517.4812761975516,109952,-0.01778764842732916,532.9765216269723,529.7358080910776,0.019020331983525894,51.74812761975516,0.42669999999999997,-0.3373,0.800801856931842
2025-01-12,2025-01-12,528.9603521404924,534.1842102157959,506.3572237866667,520.6102393895162,111718,0.006046524455833868,531.1139491076143,529.5855751690196,0.01792752129393934,52.06102393895162,0.7191,0.42669999999999997,0.24175444655499917
2025-01-13,2025-01-13,503.2219420099727,504.32147109632206,492.7887876989382,494.7932751279681,91313,-0.04958981270099849,521.2649321058991,527.2199038195766,0.01910519706724319,49.479327512796814,0.02100000000000002,0.7191,-1.046801872074883
2025-01-14,2025-01-14,495.6158701948943,511.6698184814828,483.5435217346485,496.92588412932895,87230,0.004310101023117685,511.33268449800187,525.7722699162899,0.01820781296185211,49.6925884129329,0.41835,0.02100000000000002,0.1368206521739129
2025-01-15,2025-01-15,511.5820265424376,512.5846793769317,507.3747684747231,510.9149331702667,130543,0.028151178048308356,508.14512160292634,524.5569639549838,0.01895404267686086,51.091493317026675,0.20395000000000002,0.41835,-1.604654610139342
2025-01-16,2025-01-16,515.5572142555487,537.624718454688,515.5572142555487,525.4534471291138,125622,0.02845584071820828,509.7395557892387,523.8990617682946,0.020086717966078596,52.54534471291138,-0.02200000000000002,0.20395000000000002,-1.0515584719943756
2025-01-17,2025-01-17,498.4511379524317,521.8635243790739,493.8541015270405,507.1245945061171,83409,-0.03488197236717894,507.0424268125589,522.4646538411519,0.02145969659249119,50.71245945061171,0.3624,-0.02200000000000002,-0.49603671255736337
2025-01-18,2025-01-18,518.3206671938833,518.3206671938833,510.1783787198266,510.7758267483697,82760,0.007199872145440933,510.2389371366392,521.2558391752095,0.02156963399251014,51.077582674836975,-0.56465,0.3624,-27.888095238095215
2025-01-19,2025-01-19,511.46441037743375,533.0334963536949,508.5397488200573,519.1247034239449,113654,0.016345481204004253,514.6787009955624,520.7416868924313,0.021855108626046782,51.91247034239449,0.6081000000000001,-0.56465,0.45356758694872734
2025-01-20,2025-01-20,512.5879880666035,512.5879880666035,496.544373625746,507.373423077548,148791,-0.022636719595291788,513.9703989770187,520.1633846297403,0.021995199687391293,50.7373423077548,0.34395,0.6081000000000001,0.6864427555773471
2025-01-21,2025-01-21,506.0819012635938,506.0819012635938,484.9434246462664,496.1535991214515,103912,-0.022113542897144622,508.11042937548626,518.8402780768313,0.022402984385843063,49.61535991214515,0.4477,0.34395,-21.34999999999998
2025-01-22,2025-01-22,516.4552186539577,516.4552186539577,504.9567728339367,509.9493718183307,96480,0.02780544718673328,508.67538483792896,517.9790526121778,0.0232884488738381,50.99493718183307,0.41274999999999995,0.4477,0.13893487858719633
2025-01-23,2025-01-23,507.3613643799015,527.3247570711652,507.3613643799015,517.3386262738395,95363,0.014490172679614943,509.9879447430229,517.9344466249902,0.02324406731205376,51.73386262738396,-0.023399999999999976,0.41274999999999995,-0.9585583990082353
2025-01-24,2025-01-24,509.1233390366033,528.9780840469492,509.1233390366033,518.9368258066287,99465,0.003089271613643696,509.9503692195597,517.6684036274277,0.023100519083634443,51.89368258066287,0.15940000000000001,-0.023399999999999976,-0.7378720605163624
2025-01-25,2025-01-25,496.0060618516182,510.3781482014877,491.1456995191415,497.16294489080434,104295,-0.04195863510356834,507.90827358221094,516.3558934258731,0.024915736497332544,49.71629448908044,-0.012749999999999997,0.15940000000000001,-1.0370693414740515
2025-01-26,2025-01-26,519.6131674075145,519.6131674075145,499.9423354603919,513.7593475161722,99396,0.03338221964433208,511.4294232611551,515.5639825132131,0.026000572822969827,51.37593475161722,-0.13795,-0.012749999999999997,-1.308130444494081
2025-01-27,2025-01-27,526.0824348320913,527.5378547586993,516.759862213115,518.8218378402498,144629,0.009853816477603417,513.2039164655389,515.0089193059104,0.026116201028935193,51.88218378402499,0.6025,-0.13795,0.4597213809812238
2025-01-28,2025-01-28,517.7593953229646,517.7593953229646,499.5801026227178,509.28111126362455,126504,-0.018389215489350574,511.5924134634959,513.2710568622643,0.02556779030543092,50.92811112636246,0.11659999999999998,0.6025,-5.982905982905987
2025-01-29,2025-01-29,509.2174178596047,519.669700587354,501.8100296662449,509.45072549244696,146192,0.0003330463766888503,509.69519340065955,511.4142370284459,0.025517573120047078,50.9450725492447,0.6291,0.11659999999999998,2.9466750313676284
2025-01-30,2025-01-30,528.8015085457167,534.5543476618559,520.8330212965766,526.7733934322371,148390,0.03400263670847781,515.6172831089461,511.4102693177755,0.02557480549129048,52.67733934322371,0.0376,0.6291,-3.949019607843138
2025-01-31,2025-01-31,515.5053428269417,533.2669753752425,511.6156277517159,523.3852797325895,140665,-0.0064318238959868435,517.5424695522296,511.7054694945274,0.025276290970471037,52.338527973258955,0.4033,0.0376,-3.9235230155853573
2025-02-01,2025-02-01,523.3594320580881,536.9285068386125,514.3780910088532,524.1908301608628,138145,0.0015391155606914175,518.6162680163523,511.88449903309476,0.02524781500586366,52.41908301608628,0.15379999999999996,0.4033,-0.7447302904564317
2025-02-02,2025-02-02,535.7995293204663,545.9109275705948,521.5952958197084,534.9782138701574,123681,0.020579115636159218,523.7556885376587,513.8937459702042,0.02264002444124633,53.49782138701575,-0.2401,0.15379999999999996,-3.05917667238422
2025-02-03,2025-02-03,529.9612909317597,536.7339012205049,522.4673015932736,527.7586882020776,93114,-0.013494990040533006,527.4172810795849,515.4353861738416,0.022981154397111306,52.77586882020776,0.043450000000000044,-0.2401,-0.9309330790017486
2025-02-04,2025-02-04,510.7621211967468,521.0007739474377,498.0415084831607,506.52392297393885,123939,-0.04023574732702073,523.3673869879252,515.2158356640253,0.02414193686739212,50.65239229739389,0.22735,0.043450000000000044,5.04654255319149
2025-02-05,2025-02-05,509.2200050356626,514.6962725299271,497.5628734346456,506.82369772299865,130449,0.0005918274250498179,520.0550705860071,514.2843481937194,0.023189243896168863,50.682369772299865,0.5433,0.22735,0.34713612695264073
2025-02-06,2025-02-06,508.3796298042988,516.5665050575091,508.36956704501614,516.3656731289835,123019,0.01882701114579688,518.4900391796311,514.7464021248628,0.02221506892766747,51.63656731289836,0.6234999999999999,0.5433,3.0539661898569577
2025-02-07,2025-02-07,532.1864800595789,538.5731684405835,525.5459492578237,530.9905031826028,104686,0.028322622541886222,517.6924970421203,515.7571359465744,0.023006391058460817,53.09905031826028,-0.18975,0.6234999999999999,-0.20970428987921702
2025-02-08,2025-02-08,527.54386291372,537.3179489549606,522.6042428550969,535.4199376572084,144034,0.008341833701463353,519.2247469331464,516.5718976582377,0.02281612077483958,53.54199376572084,0.5847,-0.18975,12.456846950517825
2025-02-09,2025-02-09,534.4855912211827,549.1536386887609,534.4855912211827,544.2956366487974,102307,0.016577079722555066,526.7790896681182,518.4180083368002,0.022284827011616756,54.429563664879744,-0.22135000000000002,0.5847,-1.9736089729491972
2025-02-10,2025-02-10,526.5314358583639,535.9631899964623,526.5314358583639,534.166290607675,129293,-0.018610007795558103,532.2476082450534,520.3186429111113,0.022083634286163088,53.416629060767505,0.1866,-0.22135000000000002,-0.6565433462175594
2025-02-11,2025-02-11,542.0173113014853,542.0173113014853,529.4495568759845,534.3441706974604,95082,0.0003330050827112796,535.8433077587488,521.5383828550678,0.02136309712055447,53.43441706974605,0.037849999999999995,0.1866,-0.9392943063352046
2025-02-12,2025-02-12,529.363637872447,547.2900576348377,529.363637872447,537.8303309284971,117668,0.006524185014475492,537.2112733079277,522.5629680878006,0.02120256120024069,53.78303309284971,0.0,0.037849999999999995,-1.0
2025-02-13,2025-02-13,582.7065622584772,582.7065622584772,561.2796770155919,574.2665113796777,124367,0.06774660772343966,544.9805880524216,525.3294523664531,0.025785846019137085,57.426651137967774,0.7247,0.0,0.23943902856165558
