date,Date,Open,High,Low,Close,Volume,Daily_Return,MA5,MA20,Volatility,P_E_Ratio,combined_sentiment,Sentiment_Lag1,Sentiment_Trend
2024-12-10,2024-12-10,544.4839984174304,558.3151111328685,544.4839984174304,547.7568454440266,109636,0.0,547.7568454440266,547.7568454440266,0.0,54.77568454440266,0.6081000000000001,0.0,0.0
2024-12-11,2024-12-11,561.8015497632867,580.9222717378464,561.8015497632867,568.1206644622399,141439,0.03717674947851335,557.9387549531332,557.9387549531332,0.0,56.812066446223994,0.34395,0.6081000000000001,0.0
2024-12-12,2024-12-12,560.4805035642049,577.8247746392257,560.4805035642049,568.2379265904505,103919,0.00020640356097856305,561.3718121655724,561.3718121655724,0.026141982301101242,56.82379265904505,0.4477,0.34395,0.0
2024-12-13,2024-12-13,559.9095282248616,573.0476157219068,552.4903884715307,566.8697333357371,81583,-0.0024077823578633195,562.7462924581135,562.7462924581135,0.022138110450779857,56.68697333357372,0.41274999999999995,0.4477,0.0
2024-12-14,2024-12-14,585.9498055224667,585.9498055224667,565.6419013669197,575.9886430023386,106893,0.01608642891011547,565.3947625669585,565.3947625669585,0.018210775846499102,57.598864300233856,-0.023399999999999976,0.41274999999999995,0.0
2024-12-15,2024-12-15,578.3808176476264,589.6802164712342,573.4290107758112,575.4966661183779,84045,-0.0008541433758072481,570.9427267018289,567.0784131588617,0.016906298586237465,57.54966661183779,0.15940000000000001,-0.023399999999999976,-0.7378720605163624
2024-12-16,2024-12-16,584.0714685295578,599.7152304600834,581.6532646979225,585.4140502663707,80061,0.017232739530680163,574.401403862655,569.6977898885059,0.015403806616611452,58.54140502663708,-0.012749999999999997,0.15940000000000001,-1.0370693414740515
2024-12-17,2024-12-17,590.0889088487414,602.4277824588528,589.9536950999557,591.2757717717437,117146,0.01001294981339429,579.0089728989136,572.3950376239106,0.014069334200969051,59.12757717717437,-0.13795,-0.012749999999999997,-1.308130444494081
2024-12-18,2024-12-18,575.2300233847493,577.7585664573313,571.1966910057329,574.7513759288341,116644,-0.027947020040064663,580.585301417533,572.6568529911243,0.018971242701951097,57.475137592883414,0.6025,-0.13795,0.4597213809812238
2024-12-19,2024-12-19,581.1701617471335,584.1139320121657,565.0071404384009,575.1781956091708,129820,0.0007426161958234978,580.4232119388995,572.908987252929,0.017838570139946358,57.517819560917076,0.11659999999999998,0.6025,-5.982905982905987
2024-12-20,2024-12-20,591.8635713516139,608.1289123502413,591.8635713516139,594.5344959216749,119319,0.03365270182400404,584.2307778995588,574.8749425864513,0.019017019047004785,59.45344959216749,0.6291,0.11659999999999998,2.9466750313676284
2024-12-21,2024-12-21,583.3191272913216,585.4384519232491,567.0924116951918,580.0497998401285,111537,-0.024363087728141997,583.1579278143105,575.3061806909244,0.020567142716993295,58.00497998401285,0.0376,0.6291,-3.949019607843138
2024-12-22,2024-12-22,580.9459946456655,593.1793460806529,577.3859329930258,582.1291479837876,131102,0.003584775211080471,581.3286030567191,575.831024328837,0.019617098556325246,58.21291479837876,0.4033,0.0376,-3.9235230155853573
2024-12-23,2024-12-23,573.6760085138574,580.1512482936746,568.1973088926552,570.7875740095442,127281,-0.019482917173148095,580.5358426728611,575.4707778774589,0.019996390334052132,57.07875740095442,0.15379999999999996,0.4033,-0.7447302904564317
2024-12-24,2024-12-24,588.3901385927833,589.9323989781201,586.371555561435,589.2736581969406,105892,0.03238697727341777,583.3549351904151,576.3909698987577,0.02071939604800838,58.92736581969406,-0.2401,0.15379999999999996,-3.05917667238422
2024-12-25,2024-12-25,596.5944553686707,596.5944553686707,586.0980927661451,587.8565948298586,105965,-0.002404762791226478,582.0193549720518,577.1075714569515,0.020067943234243685,58.785659482985864,0.043450000000000044,-0.2401,-0.9309330790017486
2024-12-26,2024-12-26,577.0312772544277,581.3994508000833,560.0605279093937,573.3553561078899,120092,-0.02466798680070237,580.6804662256042,576.8868529070068,0.020749602990803844,57.33553561078899,0.22735,0.043450000000000044,5.04654255319149
2024-12-27,2024-12-27,590.6006142188148,607.8723605425181,590.6006142188148,593.435611780012,140041,0.035022356481385186,582.9417589848491,577.8062283999515,0.02153443330563936,59.3435611780012,0.5433,0.22735,0.34713612695264073
2024-12-28,2024-12-28,573.0110017284615,582.6384365189349,567.0110694795395,572.3835241711192,89410,-0.03547493138429447,583.2609490171641,577.5208229142235,0.02296073334772626,57.238352417111926,0.6234999999999999,0.5433,3.0539661898569577
2024-12-29,2024-12-29,563.607572479956,568.7028484375131,553.8529820835167,562.3599070057331,116969,-0.017512064449970888,577.8781987789225,576.7627771187989,0.02279027260267434,56.23599070057332,-0.18975,0.6234999999999999,-0.20970428987921702
2024-12-30,2024-12-30,568.5121702672471,572.723563129154,568.5121702672471,571.5764825465037,102694,0.01638910495921353,574.6221763222516,577.9537589739227,0.02242654390078293,57.157648254650375,0.5847,-0.18975,12.456846950517825
2024-12-31,2024-12-31,572.7088248643909,586.628302439335,572.7088248643909,580.6825709812152,137709,0.0159315309722714,576.0876192969166,578.5818542998716,0.02115835098984619,58.06825709812153,-0.22135000000000002,0.5847,-1.9736089729491972
2025-01-01,2025-01-01,566.8861839361512,582.0584663049249,566.8861839361512,570.272763154896,91250,-0.017926847380194566,571.4550495718934,578.6835961280938,0.02159205295658656,57.0272763154896,0.1866,-0.22135000000000002,-0.6565433462175594
2025-01-02,2025-01-02,570.0098289040642,570.0098289040642,560.0404330844121,569.1084149276124,80909,-0.002041739151002142,570.8000277231921,578.7955302076875,0.021589702701823612,56.91084149276125,0.037849999999999995,0.1866,-0.9392943063352046
2025-01-03,2025-01-03,570.4809675049758,575.9430739791002,551.5288010524964,566.4908584773952,122289,-0.004599398605887983,571.6262180175246,578.3206409814404,0.02129304712756249,56.64908584773953,0.0,0.037849999999999995,-1.0
2025-01-04,2025-01-04,555.3186154203718,555.3186154203718,538.1470812386261,552.6165978315499,101921,-0.024491587883935684,567.8342410745338,577.1766375670991,0.021952743295928695,55.261659783155,0.7247,0.0,0.23943902856165558
2025-01-05,2025-01-05,559.7932565957423,559.7932565957423,537.6217861089893,552.4355246905094,149739,-0.0003276650425467764,562.1848318163926,575.5277112883059,0.021498000224750433,55.24355246905094,0.24835000000000002,0.7247,-2.121978766659137
2025-01-06,2025-01-06,545.3412589674181,553.963971789218,524.8596868348345,539.5788908866363,129578,-0.023272641293435647,556.0460573627407,572.9428672440506,0.02175091276491206,53.95788908866363,0.23695,0.24835000000000002,0.269828510182208
2025-01-07,2025-01-07,544.319452663322,547.193111524698,527.3061770893065,539.3291556798621,111298,-0.00046283353739762223,550.0902055131907,571.171756231602,0.02103746160503123,53.932915567986214,0.5791,0.23695,14.2998678996037
2025-01-08,2025-01-08,556.7084243022732,556.7084243022732,544.6383622590338,547.2009696594187,80330,0.014595565429118329,546.2322277495953,569.7728949341143,0.021391068407829734,54.72009696594187,-0.4487,0.5791,0.0
2025-01-09,2025-01-09,545.9903400316741,545.9903400316741,530.1321177370562,541.5339213147105,116167,-0.010356429646379062,544.0156924462274,567.1228662037662,0.019697448346517335,54.15339213147105,0.36800000000000005,-0.4487,-0.4922036704843383
2025-01-10,2025-01-10,549.3650729717573,549.3650729717573,528.7454131598747,541.4655115157962,100762,-0.00012632597187678396,541.8216898112848,565.1936517875496,0.019147271694506595,54.146551151579615,-0.3373,0.36800000000000005,-2.358163881618683
