date,Date,Open,High,Low,Close,Volume,Daily_Return,MA5,MA20,Volatility,P_E_Ratio,combined_sentiment,Sentiment_Lag1,Sentiment_Trend
2024-12-10,2024-12-10,427.58588032174623,447.4693009256628,427.58588032174623,432.9049786602392,143357,0.0,432.9049786602392,432.9049786602392,0.0,43.29049786602392,0.6081000000000001,0.0,0.0
2024-12-11,2024-12-11,445.4780209095332,449.6853866928537,445.4780209095332,447.2648751215163,132464,0.0331710125065281,440.08492689087774,440.08492689087774,0.0,44.726487512151635,0.34395,0.6081000000000001,0.0
2024-12-12,2024-12-12,461.4063603915044,461.4063603915044,445.3488100907534,456.90365001899903,104583,0.021550484810290538,445.69116793358484,445.69116793358484,0.008216953934975667,45.690365001899906,0.4477,0.34395,0.0
2024-12-13,2024-12-13,471.19756323209833,488.53300531122574,471.19756323209833,477.207475645815,139964,0.04443787136734789,453.5702448616424,453.5702448616424,0.01144414869369807,47.7207475645815,0.41274999999999995,0.4477,0.0
2024-12-14,2024-12-14,469.5175773236064,471.46007400458655,454.8697297360961,467.6531771682184,89182,-0.020021267405055942,456.38683132295756,456.38683132295756,0.0281342333460906,46.76531771682184,-0.023399999999999976,0.41274999999999995,0.0
2024-12-15,2024-12-15,461.8044280719931,461.8044280719931,452.7828928237892,456.02797836123335,86598,-0.024858590456669494,461.01143126315645,456.32702249600356,0.03150004558290448,45.60279783612334,0.15940000000000001,-0.023399999999999976,-0.7378720605163624
2024-12-16,2024-12-16,487.897095708556,488.1079722173874,463.911775177504,478.1788008866229,130954,0.04857338491596508,467.1942164161777,459.4487051232349,0.03210768934224387,47.81788008866229,-0.012749999999999997,0.15940000000000001,-1.0370693414740515
2024-12-17,2024-12-17,478.34600445582936,486.9512160485049,470.10895925807785,473.6546820018693,133139,-0.009461144819396416,470.5444228127518,461.2244522330642,0.030986956382666225,47.36546820018693,-0.13795,-0.012749999999999997,-1.308130444494081
2024-12-18,2024-12-18,498.4271811793324,505.529633100907,484.3417920714424,491.49015146256215,120818,0.03765500508791031,473.4009579761012,464.5873077030084,0.029948513927098838,49.14901514625622,0.6025,-0.13795,0.4597213809812238
2024-12-19,2024-12-19,498.2512795913871,498.2512795913871,490.3331107651592,491.3687207142903,149334,-0.00024706649341899034,478.1440666853156,467.26544900413654,0.028557312995607216,49.13687207142903,0.11659999999999998,0.6025,-5.982905982905987
2024-12-20,2024-12-20,487.5239875655496,487.5239875655496,473.58982263375566,482.6111145483196,84995,-0.01782288085664052,483.46069392273284,468.6605095081532,0.028802760539065757,48.26111145483196,0.6291,0.11659999999999998,2.9466750313676284
2024-12-21,2024-12-21,487.46446677154574,487.4991777168112,476.7202649263599,485.65333376530674,91244,0.00630366588186515,484.9556004984696,470.07657819624933,0.027366154329920324,48.565333376530674,0.0376,0.6291,-3.949019607843138
2024-12-22,2024-12-22,481.3979162559952,481.3979162559952,460.4773163262327,471.9874807409913,139098,-0.028139110913463772,484.62216024629396,470.22357069969104,0.02841587874665962,47.198748074099136,0.4033,0.0376,-3.9235230155853573
2024-12-23,2024-12-23,467.86400784999,474.1865739956439,463.6163788278191,469.4792912810344,96725,-0.005314101670703675,480.2199882099884,470.1704078840727,0.027440712742219747,46.947929128103446,0.15379999999999996,0.4033,-0.7447302904564317
2024-12-24,2024-12-24,489.04894546251296,489.04894546251296,469.2542863135439,481.160469951024,90221,0.024881137223573768,478.17833805733517,470.90307868853614,0.026812984724388204,48.11604699510241,-0.2401,0.15379999999999996,-3.05917667238422
2024-12-25,2024-12-25,461.6068746791442,477.7636792593525,452.4362818141765,463.85842039731017,117175,-0.0359590004463064,474.42779922713333,470.4627875453345,0.028211161713517396,46.38584203973102,0.043450000000000044,-0.2401,-0.9309330790017486
