date,Date,Open,High,Low,Close,Volume,Daily_Return,MA5,MA20,Volatility,P_E_Ratio,combined_sentiment,Sentiment_Lag1,Sentiment_Trend
2024-12-10,2024-12-10,435.0481829695004,436.8712899926607,420.9110209251028,435.6939685027021,141353,0.0,435.6939685027021,435.6939685027021,0.0,43.56939685027021,0.6081000000000001,0.0,0.0
2024-12-11,2024-12-11,453.7000719424801,457.1352104814626,434.64796427585634,446.69799360479897,111491,0.025256317272219997,441.19598105375053,441.19598105375053,0.0,44.6697993604799,0.34395,0.6081000000000001,0.0
2024-12-12,2024-12-12,465.3629076319594,475.0224939341322,460.7785933523311,471.4324275356158,111182,0.05537171486089054,451.2747965477056,451.2747965477056,0.021294801853077944,47.14324275356158,0.4477,0.34395,0.0
2024-12-13,2024-12-13,488.2110241448903,499.8131244199089,488.2110241448903,495.3183967979154,122271,0.050666793090925255,462.28569661025807,462.28569661025807,0.016200646808683297,49.531839679791545,0.41274999999999995,0.4477,0.0
2024-12-14,2024-12-14,501.3211173198077,501.3211173198077,493.101077295971,496.687586459333,94746,0.0027642616754575133,469.16607458007303,469.16607458007303,0.024397498085106762,49.6687586459333,-0.023399999999999976,0.41274999999999995,0.0
2024-12-15,2024-12-15,519.4382391234471,524.8939045431523,509.8872462659288,513.2819785617017,141719,0.03341012047565539,484.683676591873,476.5187252436778,0.021128904964204456,51.32819785617018,0.15940000000000001,-0.023399999999999976,-0.7378720605163624
2024-12-16,2024-12-16,517.7330706988702,520.525193076187,516.0091204225861,520.4309501534989,123210,0.013927961413782164,499.4302679016129,482.7919002307951,0.020517028141301585,52.04309501534989,-0.012749999999999997,0.15940000000000001,-1.0370693414740515
2024-12-17,2024-12-17,501.03225787468784,503.7868678405808,490.6881022553405,495.2077594175036,94540,-0.048465969843945245,504.1853342779906,484.3438826291337,0.03515077450460079,49.520775941750365,-0.13795,-0.012749999999999997,-1.308130444494081
2024-12-18,2024-12-18,493.6526683822312,504.16264273197567,486.4586735813061,498.5565726118893,140410,0.00676244087597655,504.8329694407853,485.92307040499537,0.032829188681879576,49.85565726118893,0.6025,-0.13795,0.4597213809812238
2024-12-19,2024-12-19,475.3425791138428,480.3625190616211,470.1942376562664,475.2574711421452,120102,-0.04673311465473684,500.54694637734775,484.85651047871045,0.0374288962197,47.525747114214525,0.11659999999999998,0.6025,-5.982905982905987
